LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
11.5,42.848,1168018,2019-04-01 15:24:28:694
11.5,45.822,1168517,2019-04-01 15:24:29:193
11.5,45.954,1169018,2019-04-01 15:24:29:694
11.4,36.856,1169517,2019-04-01 15:24:30:193
11.5,36.117,1170018,2019-04-01 15:24:30:694
11.5,37.066,1170517,2019-04-01 15:24:31:193
11.2,44.846,1171018,2019-04-01 15:24:31:694
11.5,45.208,1171518,2019-04-01 15:24:32:194
11.5,36.019,1172017,2019-04-01 15:24:32:693
11.5,44.251,1172518,2019-04-01 15:24:33:194
11.5,45.517,1173018,2019-04-01 15:24:33:694
11.5,44.762,1173518,2019-04-01 15:24:34:194
11.5,46.13,1174017,2019-04-01 15:24:34:693
11.5,46.879,1174517,2019-04-01 15:24:35:193
11.5,40.681,1175018,2019-04-01 15:24:35:694
11.5,45.039,1175517,2019-04-01 15:24:36:193
11.5,44.17,1176018,2019-04-01 15:24:36:694
11.5,37.004,1176517,2019-04-01 15:24:37:193
11.5,44.728,1177018,2019-04-01 15:24:37:694
11.5,42.481,1177517,2019-04-01 15:24:38:193
11.5,43.901,1178017,2019-04-01 15:24:38:693
11.5,42.778,1178518,2019-04-01 15:24:39:194
11.5,43.551,1179018,2019-04-01 15:24:39:694
11.5,44.396,1179518,2019-04-01 15:24:40:194
11.5,45.132,1180017,2019-04-01 15:24:40:693
11.5,41.158,1180517,2019-04-01 15:24:41:193
11.2,40.148,1181021,2019-04-01 15:24:41:697
11.5,38.069,1181518,2019-04-01 15:24:42:194
11.5,39.956,1182017,2019-04-01 15:24:42:693
11.2,39.801,1182518,2019-04-01 15:24:43:194
11.5,39.321,1183017,2019-04-01 15:24:43:693
11.5,39.945,1183518,2019-04-01 15:24:44:194
11.2,33.825,1184018,2019-04-01 15:24:44:694
11.5,45.72,1184517,2019-04-01 15:24:45:193
11.5,49.797,1185018,2019-04-01 15:24:45:694
11.5,51.09,1185517,2019-04-01 15:24:46:193
11.4,46.583,1186018,2019-04-01 15:24:46:694
11.4,44.698,1186518,2019-04-01 15:24:47:194
11.5,36.879,1187018,2019-04-01 15:24:47:694
11.5,45.618,1187518,2019-04-01 15:24:48:194
11.5,45.733,1188018,2019-04-01 15:24:48:694
11.4,43.181,1188517,2019-04-01 15:24:49:193
11.8,41.522,1189018,2019-04-01 15:24:49:694
11.8,42.273,1189518,2019-04-01 15:24:50:194
11.6,40.699,1190017,2019-04-01 15:24:50:693
11.5,41.061,1190518,2019-04-01 15:24:51:194
11.8,37.963,1191017,2019-04-01 15:24:51:693
11.5,37.755,1191519,2019-04-01 15:24:52:195
11.5,36.582,1192018,2019-04-01 15:24:52:694
11.6,36.032,1192517,2019-04-01 15:24:53:193
11.6,37.164,1193017,2019-04-01 15:24:53:693
11.7,37.023,1193518,2019-04-01 15:24:54:194
11.6,40.72,1194018,2019-04-01 15:24:54:694
11.5,37.018,1194517,2019-04-01 15:24:55:193
11.5,44.186,1195018,2019-04-01 15:24:55:694
11.2,46.145,1195518,2019-04-01 15:24:56:194
11.5,43.985,1196018,2019-04-01 15:24:56:694
11.5,43.448,1196518,2019-04-01 15:24:57:194
11.5,37.012,1197018,2019-04-01 15:24:57:694
11.5,48.079,1197517,2019-04-01 15:24:58:193
11.4,41.905,1198017,2019-04-01 15:24:58:693
11.5,35.459,1198517,2019-04-01 15:24:59:193
11.5,37.204,1199018,2019-04-01 15:24:59:694
11.5,41.517,1199518,2019-04-01 15:25:00:194
11.5,45.086,1200018,2019-04-01 15:25:00:694
11.5,42.861,1200517,2019-04-01 15:25:01:193
11.5,44.196,1201018,2019-04-01 15:25:01:694
11.4,40.125,1201518,2019-04-01 15:25:02:194
11.3,41.361,1202018,2019-04-01 15:25:02:694
11.4,38.983,1202518,2019-04-01 15:25:03:194
11.6,40.184,1203019,2019-04-01 15:25:03:695
11.3,48.115,1203518,2019-04-01 15:25:04:194
11.6,49.812,1204017,2019-04-01 15:25:04:693
11.6,41.368,1204517,2019-04-01 15:25:05:193
11.3,39.105,1205018,2019-04-01 15:25:05:694
11,41.734,1205518,2019-04-01 15:25:06:194
10.9,35.734,1206017,2019-04-01 15:25:06:693
10.9,35.241,1206518,2019-04-01 15:25:07:194
11,33.676,1207019,2019-04-01 15:25:07:695
11.2,45.4,1207519,2019-04-01 15:25:08:195
11,47.048,1208018,2019-04-01 15:25:08:694
10.9,48.469,1208517,2019-04-01 15:25:09:193
11.2,47.343,1209018,2019-04-01 15:25:09:694
10.9,42.364,1209518,2019-04-01 15:25:10:194
11.2,45.126,1210017,2019-04-01 15:25:10:693
10.9,41.869,1210518,2019-04-01 15:25:11:194
11.3,45.465,1211018,2019-04-01 15:25:11:694
11,48.822,1211518,2019-04-01 15:25:12:194
11,45.504,1212018,2019-04-01 15:25:12:694
11.3,45.506,1212517,2019-04-01 15:25:13:193
11.2,45.528,1213018,2019-04-01 15:25:13:694
11.1,45.642,1213520,2019-04-01 15:25:14:196
11,42.855,1214018,2019-04-01 15:25:14:694
11,39.455,1214517,2019-04-01 15:25:15:193
11,39.894,1215018,2019-04-01 15:25:15:694
11.3,48.205,1215518,2019-04-01 15:25:16:194
10.9,46.885,1216018,2019-04-01 15:25:16:694
11,40.181,1216518,2019-04-01 15:25:17:194
11,44.143,1217018,2019-04-01 15:25:17:694
11,42.59,1217518,2019-04-01 15:25:18:194
11,38.478,1218018,2019-04-01 15:25:18:694
11.2,40.175,1218518,2019-04-01 15:25:19:194
11,40.083,1219018,2019-04-01 15:25:19:694
11,36.379,1219518,2019-04-01 15:25:20:194
10.9,35.645,1220017,2019-04-01 15:25:20:693
10.9,36.453,1220518,2019-04-01 15:25:21:194
10.9,37.055,1221018,2019-04-01 15:25:21:694
10.9,36.736,1221517,2019-04-01 15:25:22:193
11.2,35.093,1222018,2019-04-01 15:25:22:694
11,38.068,1222518,2019-04-01 15:25:23:194
11,35.828,1223018,2019-04-01 15:25:23:694
10.7,36.826,1223517,2019-04-01 15:25:24:193
10.9,34.211,1224018,2019-04-01 15:25:24:694
10.9,38.121,1224518,2019-04-01 15:25:25:194
10.9,35.999,1225018,2019-04-01 15:25:25:694
10.9,36.079,1225518,2019-04-01 15:25:26:194
10.9,43.982,1226018,2019-04-01 15:25:26:694
11,46.942,1226518,2019-04-01 15:25:27:194
10.9,46.474,1227018,2019-04-01 15:25:27:694
11.2,35.358,1227518,2019-04-01 15:25:28:194
11.2,37.635,1228017,2019-04-01 15:25:28:693
11.2,47.788,1228518,2019-04-01 15:25:29:194
11.2,46.099,1229017,2019-04-01 15:25:29:693
11,45.33,1229517,2019-04-01 15:25:30:193
11.2,43.134,1230017,2019-04-01 15:25:30:693
11,44.479,1230518,2019-04-01 15:25:31:194
11,41.539,1231017,2019-04-01 15:25:31:693
11.2,42.044,1231518,2019-04-01 15:25:32:194
11.2,37.758,1232017,2019-04-01 15:25:32:693
11,37.092,1232517,2019-04-01 15:25:33:193
11.2,41.476,1233017,2019-04-01 15:25:33:693
11.2,41.512,1233518,2019-04-01 15:25:34:194
11.2,42.377,1234017,2019-04-01 15:25:34:693
11,47.952,1234517,2019-04-01 15:25:35:193
10.9,40.284,1235018,2019-04-01 15:25:35:694
11,36.962,1235518,2019-04-01 15:25:36:194
11.3,37.844,1236018,2019-04-01 15:25:36:694
11,37.724,1236518,2019-04-01 15:25:37:194
11.2,35.134,1237018,2019-04-01 15:25:37:694
11.2,36.954,1237517,2019-04-01 15:25:38:193
10.9,38.208,1238017,2019-04-01 15:25:38:693
11,36.546,1238518,2019-04-01 15:25:39:194
11,35.916,1239018,2019-04-01 15:25:39:694
10.9,36.789,1239518,2019-04-01 15:25:40:194
11,37.016,1240018,2019-04-01 15:25:40:694
11,38.178,1240518,2019-04-01 15:25:41:194
11,38.562,1241018,2019-04-01 15:25:41:694
11,36.748,1241517,2019-04-01 15:25:42:193
10.9,36.526,1242017,2019-04-01 15:25:42:693
11,35.539,1242518,2019-04-01 15:25:43:194
11,37.08,1243017,2019-04-01 15:25:43:693
11.1,41.67,1243518,2019-04-01 15:25:44:194
11,34.649,1244017,2019-04-01 15:25:44:693
11.2,35.721,1244517,2019-04-01 15:25:45:193
10.8,34.928,1245017,2019-04-01 15:25:45:693
11.2,35.639,1245517,2019-04-01 15:25:46:193
11.1,43.946,1246018,2019-04-01 15:25:46:694
11.2,49.249,1246517,2019-04-01 15:25:47:193
11.1,41.16,1247018,2019-04-01 15:25:47:694
11,43.649,1247518,2019-04-01 15:25:48:194
11,46.205,1248018,2019-04-01 15:25:48:694
11,47.472,1248519,2019-04-01 15:25:49:195
11.1,45.495,1249018,2019-04-01 15:25:49:694
11,46.296,1249518,2019-04-01 15:25:50:194
11,44.426,1250018,2019-04-01 15:25:50:694
11.2,46.338,1250518,2019-04-01 15:25:51:194
11.2,47.835,1251018,2019-04-01 15:25:51:694
11.1,46.548,1251518,2019-04-01 15:25:52:194
11.1,44.805,1252018,2019-04-01 15:25:52:694
11.1,44.246,1252518,2019-04-01 15:25:53:194
11,47.311,1253018,2019-04-01 15:25:53:694
11.1,39.119,1253518,2019-04-01 15:25:54:194
11.2,36.489,1254018,2019-04-01 15:25:54:694
11.1,49.094,1254518,2019-04-01 15:25:55:194
11.2,47.745,1255017,2019-04-01 15:25:55:693
11.2,45.956,1255518,2019-04-01 15:25:56:194
11.2,45.972,1256018,2019-04-01 15:25:56:694
11.2,46.852,1256518,2019-04-01 15:25:57:194
11.2,44.277,1257017,2019-04-01 15:25:57:693
11.2,43.111,1257518,2019-04-01 15:25:58:194
11.1,42.111,1258017,2019-04-01 15:25:58:693
11,48.474,1258518,2019-04-01 15:25:59:194
11,48.564,1259018,2019-04-01 15:25:59:694
11.2,55.752,1259518,2019-04-01 15:26:00:194
11.1,49.885,1260018,2019-04-01 15:26:00:694
11.2,51.216,1260518,2019-04-01 15:26:01:194
11.2,44.124,1261017,2019-04-01 15:26:01:693
11.2,46.24,1261518,2019-04-01 15:26:02:194
11.2,43.156,1262018,2019-04-01 15:26:02:694
11.1,48.034,1262518,2019-04-01 15:26:03:194
11.1,34.439,1263017,2019-04-01 15:26:03:693
11.2,46.855,1263518,2019-04-01 15:26:04:194
11,40.645,1264018,2019-04-01 15:26:04:694
11.2,46.357,1264518,2019-04-01 15:26:05:194
10.9,45.586,1265018,2019-04-01 15:26:05:694
11.1,49.007,1265518,2019-04-01 15:26:06:194
11,36.815,1266018,2019-04-01 15:26:06:694
11,41.921,1266518,2019-04-01 15:26:07:194
11,43.82,1267017,2019-04-01 15:26:07:693
11,34.428,1267518,2019-04-01 15:26:08:194
11.2,46.838,1268018,2019-04-01 15:26:08:694
11,35.266,1268517,2019-04-01 15:26:09:193
11,34.531,1269017,2019-04-01 15:26:09:693
11.2,47.98,1269518,2019-04-01 15:26:10:194
11.2,45.449,1270018,2019-04-01 15:26:10:694
11.2,46.928,1270518,2019-04-01 15:26:11:194
11.1,39.586,1271018,2019-04-01 15:26:11:694
11.1,46.173,1271518,2019-04-01 15:26:12:194
11,42.568,1272018,2019-04-01 15:26:12:694
11,46.881,1272517,2019-04-01 15:26:13:193
10.9,48.971,1273018,2019-04-01 15:26:13:694
11,45.853,1273518,2019-04-01 15:26:14:194
11.3,37.063,1274018,2019-04-01 15:26:14:694
11.2,38.652,1274517,2019-04-01 15:26:15:193
11.1,47.675,1275017,2019-04-01 15:26:15:693
11.1,44.382,1275518,2019-04-01 15:26:16:194
11.1,35.424,1276018,2019-04-01 15:26:16:694
11.2,41.212,1276518,2019-04-01 15:26:17:194
11.2,43.198,1277018,2019-04-01 15:26:17:694
11.2,40.043,1277518,2019-04-01 15:26:18:194
11.2,38.893,1278018,2019-04-01 15:26:18:694
11.2,37.655,1278518,2019-04-01 15:26:19:194
11.2,36.767,1279018,2019-04-01 15:26:19:694
11.2,36.422,1279518,2019-04-01 15:26:20:194
11.3,48.998,1280018,2019-04-01 15:26:20:694
11.2,44.882,1280518,2019-04-01 15:26:21:194
10.9,46.488,1281018,2019-04-01 15:26:21:694
11.2,72.551,1281518,2019-04-01 15:26:22:194
11.2,53.905,1282017,2019-04-01 15:26:22:693
11.3,45.558,1282518,2019-04-01 15:26:23:194
11.2,45.49,1283018,2019-04-01 15:26:23:694
11,46.03,1283518,2019-04-01 15:26:24:194
11,45.931,1284018,2019-04-01 15:26:24:694
11.3,47.828,1284517,2019-04-01 15:26:25:193
10.9,42.323,1285018,2019-04-01 15:26:25:694
10.9,43.912,1285518,2019-04-01 15:26:26:194
11.2,46.953,1286017,2019-04-01 15:26:26:693
10.9,45.845,1286517,2019-04-01 15:26:27:193
11,44.716,1287018,2019-04-01 15:26:27:694
11,42.395,1287517,2019-04-01 15:26:28:193
11,40.294,1288017,2019-04-01 15:26:28:693
11,40.082,1288518,2019-04-01 15:26:29:194
11,40.13,1289018,2019-04-01 15:26:29:694
11.2,42.109,1289518,2019-04-01 15:26:30:194
11.2,36.194,1290017,2019-04-01 15:26:30:693
11,42.915,1290517,2019-04-01 15:26:31:193
11.1,34.65,1291017,2019-04-01 15:26:31:693
11.1,43.097,1291518,2019-04-01 15:26:32:194
11.2,37.302,1292018,2019-04-01 15:26:32:694
11.2,40.749,1292517,2019-04-01 15:26:33:193
11,45.607,1293017,2019-04-01 15:26:33:693
11,41.828,1293518,2019-04-01 15:26:34:194
11,38.671,1294018,2019-04-01 15:26:34:694
11.2,46.22,1294518,2019-04-01 15:26:35:194
11.2,46.438,1295018,2019-04-01 15:26:35:694
11,43.836,1295517,2019-04-01 15:26:36:193
11.2,48.987,1296017,2019-04-01 15:26:36:693
11.2,48.103,1296517,2019-04-01 15:26:37:193
11.2,44.819,1297018,2019-04-01 15:26:37:694
11,46.671,1297518,2019-04-01 15:26:38:194
11,44.689,1298018,2019-04-01 15:26:38:694
11.2,51.47,1298518,2019-04-01 15:26:39:194
11.2,35.898,1299018,2019-04-01 15:26:39:694
11.2,40.106,1299518,2019-04-01 15:26:40:194
11,37.711,1300017,2019-04-01 15:26:40:693
11,35.129,1300517,2019-04-01 15:26:41:193
11,34.513,1301018,2019-04-01 15:26:41:694
11,41.451,1301518,2019-04-01 15:26:42:194
11.2,51.574,1302017,2019-04-01 15:26:42:693
11.2,44.587,1302518,2019-04-01 15:26:43:194
11.2,44.747,1303018,2019-04-01 15:26:43:694
11.2,43.137,1303518,2019-04-01 15:26:44:194
11,37.981,1304018,2019-04-01 15:26:44:694
10.9,46.438,1304517,2019-04-01 15:26:45:193
11,47.681,1305018,2019-04-01 15:26:45:694
10.9,37.164,1305518,2019-04-01 15:26:46:194
10.9,34.638,1306018,2019-04-01 15:26:46:694
11,36.273,1306518,2019-04-01 15:26:47:194
11.2,37.642,1307017,2019-04-01 15:26:47:693
11,43.824,1307518,2019-04-01 15:26:48:194
11.2,44.034,1308018,2019-04-01 15:26:48:694
11.2,33.853,1308519,2019-04-01 15:26:49:195
11,41.121,1309018,2019-04-01 15:26:49:694
11.3,41.741,1309518,2019-04-01 15:26:50:194
11.2,45.145,1310018,2019-04-01 15:26:50:694
11,37.489,1310518,2019-04-01 15:26:51:194
11,42.684,1311018,2019-04-01 15:26:51:694
11.2,40.325,1311518,2019-04-01 15:26:52:194
11,36.269,1312018,2019-04-01 15:26:52:694
11,45.442,1312518,2019-04-01 15:26:53:194
11,37.592,1313017,2019-04-01 15:26:53:693
11.2,39.274,1313518,2019-04-01 15:26:54:194
11.2,46.395,1314018,2019-04-01 15:26:54:694
11.2,45.353,1314518,2019-04-01 15:26:55:194
11.2,34.532,1315018,2019-04-01 15:26:55:694
11.2,38.364,1315518,2019-04-01 15:26:56:194
11.2,44.247,1316017,2019-04-01 15:26:56:693
11.3,35.782,1316517,2019-04-01 15:26:57:193
11.2,41.832,1317018,2019-04-01 15:26:57:694
11.3,52.23,1317518,2019-04-01 15:26:58:194
11.4,47.236,1318019,2019-04-01 15:26:58:695
11.2,42.77,1318517,2019-04-01 15:26:59:193
11.2,39.109,1319018,2019-04-01 15:26:59:694
11.2,35.209,1319517,2019-04-01 15:27:00:193
11.2,38.926,1320018,2019-04-01 15:27:00:694
11.2,36.816,1320518,2019-04-01 15:27:01:194
11.3,37.629,1321018,2019-04-01 15:27:01:694
11.2,38.793,1321518,2019-04-01 15:27:02:194
11.2,38.027,1322018,2019-04-01 15:27:02:694
11.2,40.571,1322517,2019-04-01 15:27:03:193
11.3,37.212,1323017,2019-04-01 15:27:03:693
11.3,39.193,1323518,2019-04-01 15:27:04:194
11.3,39.831,1324017,2019-04-01 15:27:04:693
11.2,38.388,1324518,2019-04-01 15:27:05:194
11.2,35.817,1325018,2019-04-01 15:27:05:694
11.2,45.362,1325517,2019-04-01 15:27:06:193
11.3,36.89,1326018,2019-04-01 15:27:06:694
11.5,35.974,1326518,2019-04-01 15:27:07:194
11.2,36.078,1327017,2019-04-01 15:27:07:693
11.3,51.956,1327517,2019-04-01 15:27:08:193
11.3,40.895,1328018,2019-04-01 15:27:08:694
11.3,41.855,1328517,2019-04-01 15:27:09:193
11.2,39.954,1329018,2019-04-01 15:27:09:694
11.5,38.272,1329518,2019-04-01 15:27:10:194
11.2,37.177,1330017,2019-04-01 15:27:10:693
11.2,36.135,1330518,2019-04-01 15:27:11:194
11.2,35.411,1331018,2019-04-01 15:27:11:694
11.2,38.866,1331517,2019-04-01 15:27:12:193
11.3,35.206,1332018,2019-04-01 15:27:12:694
11.2,35.487,1332518,2019-04-01 15:27:13:194
11.3,34.939,1333017,2019-04-01 15:27:13:693
11.3,48.899,1333517,2019-04-01 15:27:14:193
11.2,54.463,1334018,2019-04-01 15:27:14:694
11.3,38.073,1334518,2019-04-01 15:27:15:194
11.3,36.065,1335017,2019-04-01 15:27:15:693
11.2,35.931,1335517,2019-04-01 15:27:16:193
11.5,44.281,1336018,2019-04-01 15:27:16:694
11.2,46.481,1336518,2019-04-01 15:27:17:194
11.2,48.189,1337017,2019-04-01 15:27:17:693
11.3,38.04,1337518,2019-04-01 15:27:18:194
11.3,45.149,1338017,2019-04-01 15:27:18:693
11.2,51.247,1338518,2019-04-01 15:27:19:194
11.2,44.275,1339018,2019-04-01 15:27:19:694
11.2,46.42,1339517,2019-04-01 15:27:20:193
11.2,46.085,1340017,2019-04-01 15:27:20:693
11.2,35.979,1340517,2019-04-01 15:27:21:193
11.2,43.586,1341017,2019-04-01 15:27:21:693
11.2,36.38,1341518,2019-04-01 15:27:22:194
11.2,33.775,1342017,2019-04-01 15:27:22:693
11.2,47.833,1342517,2019-04-01 15:27:23:193
11.2,40.454,1343018,2019-04-01 15:27:23:694
11.2,37.442,1343518,2019-04-01 15:27:24:194
11.4,37.246,1344018,2019-04-01 15:27:24:694
11.2,47.604,1344517,2019-04-01 15:27:25:193
11.4,45.392,1345018,2019-04-01 15:27:25:694
11.3,43.641,1345518,2019-04-01 15:27:26:194
11.2,41.845,1346018,2019-04-01 15:27:26:694
11.2,44.696,1346517,2019-04-01 15:27:27:193
11.2,38.883,1347017,2019-04-01 15:27:27:693
11.2,42.548,1347518,2019-04-01 15:27:28:194
11.2,48.072,1348018,2019-04-01 15:27:28:694
11.2,46.31,1348517,2019-04-01 15:27:29:193
11.2,41.034,1349018,2019-04-01 15:27:29:694
11.2,36.641,1349517,2019-04-01 15:27:30:193
11.2,45.416,1350018,2019-04-01 15:27:30:694
10.9,40.679,1350517,2019-04-01 15:27:31:193
11.3,35.71,1351018,2019-04-01 15:27:31:694
11.2,35.844,1351517,2019-04-01 15:27:32:193
10.9,36.673,1352018,2019-04-01 15:27:32:694
11.2,35.666,1352518,2019-04-01 15:27:33:194
11.2,36.697,1353017,2019-04-01 15:27:33:693
11,36.145,1353518,2019-04-01 15:27:34:194
11,38.312,1354018,2019-04-01 15:27:34:694
11,37.256,1354518,2019-04-01 15:27:35:194
11,36.134,1355018,2019-04-01 15:27:35:694
11,39.968,1355518,2019-04-01 15:27:36:194
11.2,38.648,1356017,2019-04-01 15:27:36:693
11,34.495,1356518,2019-04-01 15:27:37:194
11.5,35.398,1357017,2019-04-01 15:27:37:693
11.3,41.775,1357517,2019-04-01 15:27:38:193
11,35.466,1358017,2019-04-01 15:27:38:693
11,34.233,1358517,2019-04-01 15:27:39:193
11.2,42.13,1359020,2019-04-01 15:27:39:696
11.2,46.147,1359517,2019-04-01 15:27:40:193
11.3,40.613,1360017,2019-04-01 15:27:40:693
11.4,48.368,1360518,2019-04-01 15:27:41:194
7.9,49.532,1361017,2019-04-01 15:27:41:693
5.5,47.532,1361518,2019-04-01 15:27:42:194
4.1,42.465,1362017,2019-04-01 15:27:42:693
4.4,47.975,1362517,2019-04-01 15:27:43:193
4.1,45.227,1363017,2019-04-01 15:27:43:693
4.2,42.268,1363517,2019-04-01 15:27:44:193
4.4,37.041,1364017,2019-04-01 15:27:44:693
4.4,41.366,1364518,2019-04-01 15:27:45:194
3.9,49.86,1365017,2019-04-01 15:27:45:693
4.1,43.45,1365518,2019-04-01 15:27:46:194
4.4,45.738,1366021,2019-04-01 15:27:46:697
4.2,43.369,1366517,2019-04-01 15:27:47:193
4.4,55.675,1367018,2019-04-01 15:27:47:694
4.3,45.255,1367518,2019-04-01 15:27:48:194
4.4,36.92,1368018,2019-04-01 15:27:48:694
4.2,35.239,1368517,2019-04-01 15:27:49:193
4.2,36.9,1369018,2019-04-01 15:27:49:694
4.1,51.861,1369522,2019-04-01 15:27:50:198
3.9,45.386,1370023,2019-04-01 15:27:50:699
4.1,44.074,1370518,2019-04-01 15:27:51:194
4.4,47.71,1371017,2019-04-01 15:27:51:693
4.1,48.033,1371518,2019-04-01 15:27:52:194
4.3,45.377,1372018,2019-04-01 15:27:52:694
4.4,45.129,1372518,2019-04-01 15:27:53:194
4.4,44.425,1373018,2019-04-01 15:27:53:694
4.1,48.206,1373517,2019-04-01 15:27:54:193
3.8,46.108,1374017,2019-04-01 15:27:54:693
4.1,55.805,1374517,2019-04-01 15:27:55:193
4.1,47.504,1375017,2019-04-01 15:27:55:693
4.1,46.12,1375517,2019-04-01 15:27:56:193
4.1,46.469,1376017,2019-04-01 15:27:56:693
4.1,44.968,1376517,2019-04-01 15:27:57:193
4.1,46.221,1377018,2019-04-01 15:27:57:694
3.8,45.594,1377518,2019-04-01 15:27:58:194
4.4,34.17,1378018,2019-04-01 15:27:58:694
4.1,44.619,1378518,2019-04-01 15:27:59:194
4.4,51.859,1379018,2019-04-01 15:27:59:694
4.2,47.521,1379518,2019-04-01 15:28:00:194
4.3,45.845,1380017,2019-04-01 15:28:00:693
4.1,45.904,1380518,2019-04-01 15:28:01:194
4.1,47.235,1381017,2019-04-01 15:28:01:693
4.1,45.432,1381517,2019-04-01 15:28:02:193
4.3,38.078,1382017,2019-04-01 15:28:02:693
4.2,47.1,1382519,2019-04-01 15:28:03:195
4.1,43.406,1383018,2019-04-01 15:28:03:694
4.1,48.561,1383517,2019-04-01 15:28:04:193
4.1,43.892,1384017,2019-04-01 15:28:04:693
4.1,45.909,1384517,2019-04-01 15:28:05:193
4.4,45.715,1385017,2019-04-01 15:28:05:693
4.1,45.363,1385518,2019-04-01 15:28:06:194
4.1,44.257,1386017,2019-04-01 15:28:06:693
4.1,44.596,1386517,2019-04-01 15:28:07:193
4.1,44.248,1387018,2019-04-01 15:28:07:694
4,43.298,1387517,2019-04-01 15:28:08:193
4,35.611,1388018,2019-04-01 15:28:08:694
4.1,44.71,1388518,2019-04-01 15:28:09:194
4.1,46.62,1389017,2019-04-01 15:28:09:693
3.8,43.706,1389518,2019-04-01 15:28:10:194
4.1,43.343,1390018,2019-04-01 15:28:10:694
4.1,37.53,1390518,2019-04-01 15:28:11:194
3.8,41.568,1391017,2019-04-01 15:28:11:693
2.6,47.82,1391517,2019-04-01 15:28:12:193
3.7,46.136,1392018,2019-04-01 15:28:12:694
3.8,48.697,1392517,2019-04-01 15:28:13:193
4.1,46.632,1393017,2019-04-01 15:28:13:693
4.1,36.386,1393517,2019-04-01 15:28:14:193
4.1,45.063,1394020,2019-04-01 15:28:14:696
4.1,35.701,1394518,2019-04-01 15:28:15:194
4,47.038,1395018,2019-04-01 15:28:15:694
4.1,48.367,1395518,2019-04-01 15:28:16:194
4.1,44.332,1396018,2019-04-01 15:28:16:694
4.1,49.287,1396518,2019-04-01 15:28:17:194
4.1,47.476,1397017,2019-04-01 15:28:17:693
4.1,38.546,1397517,2019-04-01 15:28:18:193
4.1,48.46,1398017,2019-04-01 15:28:18:693
4.1,51.839,1398517,2019-04-01 15:28:19:193
3.9,47.073,1399017,2019-04-01 15:28:19:693
3.9,49.298,1399517,2019-04-01 15:28:20:193
4.1,44.755,1400017,2019-04-01 15:28:20:693
3.8,47.976,1400517,2019-04-01 15:28:21:193
3.9,45.755,1401017,2019-04-01 15:28:21:693
3.8,45.278,1401518,2019-04-01 15:28:22:194
4.3,37.385,1402018,2019-04-01 15:28:22:694
3.9,34.441,1402517,2019-04-01 15:28:23:193
4.2,34.73,1403018,2019-04-01 15:28:23:694
4,38.982,1403518,2019-04-01 15:28:24:194
4.1,44.629,1404018,2019-04-01 15:28:24:694
3.9,46.813,1404519,2019-04-01 15:28:25:195
3.9,44.296,1405017,2019-04-01 15:28:25:693
4.1,39.35,1405517,2019-04-01 15:28:26:193
3.9,36.308,1406017,2019-04-01 15:28:26:693
4.1,39.634,1406518,2019-04-01 15:28:27:194
3.9,51.564,1407018,2019-04-01 15:28:27:694
3.9,37.267,1407517,2019-04-01 15:28:28:193
3.8,36.13,1408017,2019-04-01 15:28:28:693
4.1,33.863,1408517,2019-04-01 15:28:29:193
4.1,34.275,1409017,2019-04-01 15:28:29:693
3.6,35.411,1409518,2019-04-01 15:28:30:194
3.8,36.808,1410018,2019-04-01 15:28:30:694
4.1,34.628,1410517,2019-04-01 15:28:31:193
3.8,35.68,1411017,2019-04-01 15:28:31:693
4.2,45.527,1411518,2019-04-01 15:28:32:194
3.9,44.446,1412017,2019-04-01 15:28:32:693
4.1,45.39,1412517,2019-04-01 15:28:33:193
4.1,44.274,1413017,2019-04-01 15:28:33:693
4.2,41.636,1413517,2019-04-01 15:28:34:193
4.2,45.204,1414017,2019-04-01 15:28:34:693
4.1,46.392,1414517,2019-04-01 15:28:35:193
3.8,42.706,1415017,2019-04-01 15:28:35:693
3.6,45.239,1415518,2019-04-01 15:28:36:194
3.8,39.133,1416018,2019-04-01 15:28:36:694
3.9,34.304,1416518,2019-04-01 15:28:37:194
4.1,37.558,1417018,2019-04-01 15:28:37:694
4.1,35.698,1417518,2019-04-01 15:28:38:194
3.8,45.363,1418018,2019-04-01 15:28:38:694
3.8,45.026,1418517,2019-04-01 15:28:39:193
3.9,41.381,1419017,2019-04-01 15:28:39:693
3.6,35.372,1419517,2019-04-01 15:28:40:193
4.1,34.256,1420017,2019-04-01 15:28:40:693
4.1,38.265,1420517,2019-04-01 15:28:41:193
3.9,41.154,1421017,2019-04-01 15:28:41:693
4.1,36.966,1421517,2019-04-01 15:28:42:193
4,33.593,1422017,2019-04-01 15:28:42:693
4.4,34.531,1422517,2019-04-01 15:28:43:193
4.5,34.87,1423017,2019-04-01 15:28:43:693
