LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
512,43.811,1578519,2019-03-12 12:27:34:452
512,44.068,1579020,2019-03-12 12:27:34:953
512,40.02,1579519,2019-03-12 12:27:35:452
512,39.051,1580019,2019-03-12 12:27:35:952
512,41.677,1580519,2019-03-12 12:27:36:452
512,48.699,1581019,2019-03-12 12:27:36:952
519,55.922,1581519,2019-03-12 12:27:37:452
521,54.703,1582019,2019-03-12 12:27:37:952
521,35.922,1582518,2019-03-12 12:27:38:451
521,34.159,1583019,2019-03-12 12:27:38:952
521,52.38,1583519,2019-03-12 12:27:39:452
521,36.211,1584019,2019-03-12 12:27:39:952
519,49.201,1584518,2019-03-12 12:27:40:451
519,53.333,1585019,2019-03-12 12:27:40:952
519,50.193,1585519,2019-03-12 12:27:41:452
519,45.871,1586019,2019-03-12 12:27:41:952
519,41.356,1586519,2019-03-12 12:27:42:452
519,41.099,1587020,2019-03-12 12:27:42:953
519,42.061,1587519,2019-03-12 12:27:43:452
512,43.25,1588018,2019-03-12 12:27:43:951
519,43.728,1588518,2019-03-12 12:27:44:451
521,36.97,1589019,2019-03-12 12:27:44:952
521,55.456,1589519,2019-03-12 12:27:45:452
521,53.942,1590019,2019-03-12 12:27:45:952
521,55.44,1590519,2019-03-12 12:27:46:452
521,55.28,1591019,2019-03-12 12:27:46:952
521,51.878,1591519,2019-03-12 12:27:47:452
521,54.887,1592019,2019-03-12 12:27:47:952
521,51.134,1592519,2019-03-12 12:27:48:452
519,54.411,1593018,2019-03-12 12:27:48:951
512,49.964,1593519,2019-03-12 12:27:49:452
512,50.489,1594019,2019-03-12 12:27:49:952
512,45.084,1594519,2019-03-12 12:27:50:452
519,39.909,1595019,2019-03-12 12:27:50:952
519,35.732,1595522,2019-03-12 12:27:51:455
519,51.064,1596018,2019-03-12 12:27:51:951
512,53.77,1596519,2019-03-12 12:27:52:452
519,52.867,1597021,2019-03-12 12:27:52:954
519,53.116,1597519,2019-03-12 12:27:53:452
512,49.835,1598019,2019-03-12 12:27:53:952
519,50.186,1598519,2019-03-12 12:27:54:452
519,51.323,1599019,2019-03-12 12:27:54:952
519,47.728,1599519,2019-03-12 12:27:55:452
519,35.198,1600019,2019-03-12 12:27:55:952
519,33.805,1600519,2019-03-12 12:27:56:452
519,38.636,1601023,2019-03-12 12:27:56:956
519,41.781,1601519,2019-03-12 12:27:57:452
519,43.317,1602019,2019-03-12 12:27:57:952
519,46.817,1602519,2019-03-12 12:27:58:452
519,53.405,1603020,2019-03-12 12:27:58:953
519,53.541,1603519,2019-03-12 12:27:59:452
519,59.503,1604019,2019-03-12 12:27:59:952
519,55.688,1604519,2019-03-12 12:28:00:452
519,56.499,1605019,2019-03-12 12:28:00:952
519,54.714,1605519,2019-03-12 12:28:01:452
510,56.453,1606019,2019-03-12 12:28:01:952
519,55.841,1606519,2019-03-12 12:28:02:452
519,53.069,1607018,2019-03-12 12:28:02:951
519,47.607,1607519,2019-03-12 12:28:03:452
519,42.049,1608019,2019-03-12 12:28:03:952
519,49.544,1608519,2019-03-12 12:28:04:452
510,56.283,1609019,2019-03-12 12:28:04:952
510,54.306,1609519,2019-03-12 12:28:05:452
519,56.425,1610019,2019-03-12 12:28:05:952
521,55.656,1610520,2019-03-12 12:28:06:453
519,55.395,1611018,2019-03-12 12:28:06:951
519,53.423,1611518,2019-03-12 12:28:07:451
519,33.95,1612019,2019-03-12 12:28:07:952
519,58.417,1612519,2019-03-12 12:28:08:452
519,50.768,1613018,2019-03-12 12:28:08:951
519,45.145,1613519,2019-03-12 12:28:09:452
519,53.717,1614019,2019-03-12 12:28:09:952
519,54.303,1614519,2019-03-12 12:28:10:452
519,53.776,1615020,2019-03-12 12:28:10:953
519,47.321,1615519,2019-03-12 12:28:11:452
519,33.184,1616020,2019-03-12 12:28:11:953
519,55.036,1616519,2019-03-12 12:28:12:452
519,53.838,1617019,2019-03-12 12:28:12:952
519,53.444,1617518,2019-03-12 12:28:13:451
519,43.746,1618018,2019-03-12 12:28:13:951
519,37.22,1618519,2019-03-12 12:28:14:452
519,56.455,1619019,2019-03-12 12:28:14:952
519,55.313,1619519,2019-03-12 12:28:15:452
519,53.469,1620019,2019-03-12 12:28:15:952
519,63.007,1620518,2019-03-12 12:28:16:451
519,62.948,1621019,2019-03-12 12:28:16:952
512,34.2,1621519,2019-03-12 12:28:17:452
512,32.225,1622019,2019-03-12 12:28:17:952
512,34.116,1622519,2019-03-12 12:28:18:452
512,52.363,1623019,2019-03-12 12:28:18:952
501,49.586,1623519,2019-03-12 12:28:19:452
481,54.197,1624018,2019-03-12 12:28:19:951
479,55.125,1624518,2019-03-12 12:28:20:451
512,52.884,1625021,2019-03-12 12:28:20:954
521,53.052,1625519,2019-03-12 12:28:21:452
519,57.871,1626019,2019-03-12 12:28:21:952
512,56.103,1626519,2019-03-12 12:28:22:452
512,47.556,1627019,2019-03-12 12:28:22:952
510,51.604,1627519,2019-03-12 12:28:23:452
512,56.454,1628019,2019-03-12 12:28:23:952
512,58.203,1628519,2019-03-12 12:28:24:452
512,51.277,1629019,2019-03-12 12:28:24:952
521,52.938,1629519,2019-03-12 12:28:25:452
521,53.993,1630018,2019-03-12 12:28:25:951
512,53.007,1630519,2019-03-12 12:28:26:452
512,39.124,1631019,2019-03-12 12:28:26:952
521,52.375,1631519,2019-03-12 12:28:27:452
519,52.829,1632018,2019-03-12 12:28:27:951
519,43.642,1632519,2019-03-12 12:28:28:452
521,52.013,1633019,2019-03-12 12:28:28:952
519,52.134,1633519,2019-03-12 12:28:29:452
519,54.778,1634018,2019-03-12 12:28:29:951
519,55.648,1634519,2019-03-12 12:28:30:452
521,46.984,1635019,2019-03-12 12:28:30:952
519,53.349,1635519,2019-03-12 12:28:31:452
519,50.239,1636019,2019-03-12 12:28:31:952
519,55.975,1636519,2019-03-12 12:28:32:452
519,53.784,1637018,2019-03-12 12:28:32:951
519,50.581,1637518,2019-03-12 12:28:33:451
519,35.57,1638020,2019-03-12 12:28:33:953
519,56.004,1638519,2019-03-12 12:28:34:452
519,54.886,1639020,2019-03-12 12:28:34:953
519,46.888,1639518,2019-03-12 12:28:35:451
519,51.471,1640019,2019-03-12 12:28:35:952
519,42.427,1640518,2019-03-12 12:28:36:451
519,33.644,1641019,2019-03-12 12:28:36:952
519,33.323,1641519,2019-03-12 12:28:37:452
512,42.091,1642019,2019-03-12 12:28:37:952
512,38.828,1642519,2019-03-12 12:28:38:452
512,34.218,1643019,2019-03-12 12:28:38:952
512,55.848,1643519,2019-03-12 12:28:39:452
521,46.312,1644019,2019-03-12 12:28:39:952
521,50.207,1644519,2019-03-12 12:28:40:452
521,52.557,1645020,2019-03-12 12:28:40:953
521,47.773,1645519,2019-03-12 12:28:41:452
521,45.643,1646018,2019-03-12 12:28:41:951
521,37.417,1646519,2019-03-12 12:28:42:452
512,50.292,1647019,2019-03-12 12:28:42:952
519,55.599,1647519,2019-03-12 12:28:43:452
521,53.913,1648019,2019-03-12 12:28:43:952
519,51.944,1648519,2019-03-12 12:28:44:452
512,55.655,1649018,2019-03-12 12:28:44:951
519,50.077,1649520,2019-03-12 12:28:45:453
519,56.548,1650018,2019-03-12 12:28:45:951
519,50.107,1650519,2019-03-12 12:28:46:452
512,50.825,1651019,2019-03-12 12:28:46:952
512,53.046,1651519,2019-03-12 12:28:47:452
512,47.195,1652018,2019-03-12 12:28:47:951
512,52.617,1652518,2019-03-12 12:28:48:451
512,55.753,1653019,2019-03-12 12:28:48:952
512,58.032,1653520,2019-03-12 12:28:49:453
512,51.799,1654019,2019-03-12 12:28:49:952
512,53.893,1654519,2019-03-12 12:28:50:452
512,54.782,1655019,2019-03-12 12:28:50:952
512,56.055,1655519,2019-03-12 12:28:51:452
512,47.961,1656019,2019-03-12 12:28:51:952
512,57.643,1656521,2019-03-12 12:28:52:454
512,51.108,1657019,2019-03-12 12:28:52:952
512,57.089,1657519,2019-03-12 12:28:53:452
512,56.641,1658019,2019-03-12 12:28:53:952
512,46.021,1658519,2019-03-12 12:28:54:452
512,50.782,1659019,2019-03-12 12:28:54:952
512,47.474,1659520,2019-03-12 12:28:55:453
512,38.838,1660019,2019-03-12 12:28:55:952
510,33.63,1660519,2019-03-12 12:28:56:452
512,41.34,1661020,2019-03-12 12:28:56:953
510,49.464,1661519,2019-03-12 12:28:57:452
510,49.746,1662019,2019-03-12 12:28:57:952
510,37.69,1662520,2019-03-12 12:28:58:453
510,32.496,1663019,2019-03-12 12:28:58:952
510,34.268,1663520,2019-03-12 12:28:59:453
510,30.279,1664019,2019-03-12 12:28:59:952
510,30.854,1664519,2019-03-12 12:29:00:452
510,33.344,1665019,2019-03-12 12:29:00:952
510,32.137,1665519,2019-03-12 12:29:01:452
510,49.839,1666019,2019-03-12 12:29:01:952
510,46.324,1666524,2019-03-12 12:29:02:457
510,37.24,1667020,2019-03-12 12:29:02:953
510,38.641,1667519,2019-03-12 12:29:03:452
510,32.726,1668019,2019-03-12 12:29:03:952
510,33.711,1668519,2019-03-12 12:29:04:452
512,30.661,1669019,2019-03-12 12:29:04:952
512,36.962,1669519,2019-03-12 12:29:05:452
512,37.937,1670020,2019-03-12 12:29:05:953
512,36.138,1670519,2019-03-12 12:29:06:452
512,32.547,1671018,2019-03-12 12:29:06:951
519,38.16,1671519,2019-03-12 12:29:07:452
521,34.077,1672019,2019-03-12 12:29:07:952
519,34.834,1672519,2019-03-12 12:29:08:452
521,35.771,1673019,2019-03-12 12:29:08:952
521,33.861,1673519,2019-03-12 12:29:09:452
519,32.651,1674019,2019-03-12 12:29:09:952
512,55.472,1674519,2019-03-12 12:29:10:452
512,53.501,1675019,2019-03-12 12:29:10:952
512,53.575,1675519,2019-03-12 12:29:11:452
512,50.917,1676019,2019-03-12 12:29:11:952
512,55.734,1676519,2019-03-12 12:29:12:452
512,54.065,1677019,2019-03-12 12:29:12:952
519,53.923,1677519,2019-03-12 12:29:13:452
512,36.549,1678019,2019-03-12 12:29:13:952
519,31.463,1678520,2019-03-12 12:29:14:453
519,47.652,1679019,2019-03-12 12:29:14:952
519,43.151,1679518,2019-03-12 12:29:15:451
519,47.642,1680020,2019-03-12 12:29:15:953
519,40.083,1680519,2019-03-12 12:29:16:452
519,53.298,1681019,2019-03-12 12:29:16:952
521,55.905,1681520,2019-03-12 12:29:17:453
450,53.807,1682018,2019-03-12 12:29:17:951
419,46.02,1682519,2019-03-12 12:29:18:452
426,49.299,1683019,2019-03-12 12:29:18:952
512,51.175,1683518,2019-03-12 12:29:19:451
521,50.43,1684019,2019-03-12 12:29:19:952
521,41.644,1684519,2019-03-12 12:29:20:452
512,40.43,1685019,2019-03-12 12:29:20:952
501,46.693,1685519,2019-03-12 12:29:21:452
519,45.773,1686019,2019-03-12 12:29:21:952
512,39.253,1686519,2019-03-12 12:29:22:452
521,40.754,1687019,2019-03-12 12:29:22:952
521,54.602,1687519,2019-03-12 12:29:23:452
521,52.297,1688020,2019-03-12 12:29:23:953
519,55.288,1688519,2019-03-12 12:29:24:452
521,55.427,1689019,2019-03-12 12:29:24:952
521,56.059,1689519,2019-03-12 12:29:25:452
521,53.654,1690019,2019-03-12 12:29:25:952
521,48.489,1690519,2019-03-12 12:29:26:452
521,57.044,1691019,2019-03-12 12:29:26:952
521,50.316,1691520,2019-03-12 12:29:27:453
512,51.71,1692019,2019-03-12 12:29:27:952
512,53.373,1692519,2019-03-12 12:29:28:452
512,51.744,1693020,2019-03-12 12:29:28:953
512,49.27,1693519,2019-03-12 12:29:29:452
512,51.642,1694019,2019-03-12 12:29:29:952
521,53.412,1694519,2019-03-12 12:29:30:452
521,55.609,1695019,2019-03-12 12:29:30:952
521,46.434,1695519,2019-03-12 12:29:31:452
521,46.646,1696018,2019-03-12 12:29:31:951
521,52.288,1696519,2019-03-12 12:29:32:452
521,42.801,1697019,2019-03-12 12:29:32:952
519,50.774,1697519,2019-03-12 12:29:33:452
519,53.263,1698018,2019-03-12 12:29:33:951
519,50.548,1698519,2019-03-12 12:29:34:452
519,53.869,1699020,2019-03-12 12:29:34:953
521,53.022,1699518,2019-03-12 12:29:35:451
521,47.458,1700019,2019-03-12 12:29:35:952
521,54.058,1700518,2019-03-12 12:29:36:451
512,56.075,1701019,2019-03-12 12:29:36:952
512,52.832,1701519,2019-03-12 12:29:37:452
512,44.678,1702019,2019-03-12 12:29:37:952
521,49.047,1702519,2019-03-12 12:29:38:452
521,56.013,1703019,2019-03-12 12:29:38:952
521,54.232,1703519,2019-03-12 12:29:39:452
521,54.46,1704020,2019-03-12 12:29:39:953
519,54.174,1704518,2019-03-12 12:29:40:451
519,55.953,1705019,2019-03-12 12:29:40:952
512,55.618,1705519,2019-03-12 12:29:41:452
512,53.261,1706021,2019-03-12 12:29:41:954
512,55.438,1706519,2019-03-12 12:29:42:452
512,46.571,1707019,2019-03-12 12:29:42:952
512,39.583,1707519,2019-03-12 12:29:43:452
512,52.042,1708019,2019-03-12 12:29:43:952
512,55.624,1708519,2019-03-12 12:29:44:452
512,53.188,1709019,2019-03-12 12:29:44:952
512,53.521,1709519,2019-03-12 12:29:45:452
512,47.101,1710018,2019-03-12 12:29:45:951
512,54.937,1710519,2019-03-12 12:29:46:452
512,50.496,1711020,2019-03-12 12:29:46:953
512,52.816,1711519,2019-03-12 12:29:47:452
512,48.942,1712022,2019-03-12 12:29:47:955
512,51.456,1712519,2019-03-12 12:29:48:452
512,50.53,1713018,2019-03-12 12:29:48:951
512,52.672,1713519,2019-03-12 12:29:49:452
512,46.886,1714019,2019-03-12 12:29:49:952
512,50.053,1714519,2019-03-12 12:29:50:452
512,45.349,1715020,2019-03-12 12:29:50:953
519,44.128,1715518,2019-03-12 12:29:51:451
519,46.118,1716019,2019-03-12 12:29:51:952
512,50.162,1716519,2019-03-12 12:29:52:452
512,36.608,1717019,2019-03-12 12:29:52:952
510,38.141,1717519,2019-03-12 12:29:53:452
510,48.093,1718019,2019-03-12 12:29:53:952
510,41.784,1718519,2019-03-12 12:29:54:452
512,40.21,1719020,2019-03-12 12:29:54:953
512,50.081,1719519,2019-03-12 12:29:55:452
512,39.251,1720020,2019-03-12 12:29:55:953
512,36.811,1720519,2019-03-12 12:29:56:452
512,47.119,1721019,2019-03-12 12:29:56:952
512,55.857,1721519,2019-03-12 12:29:57:452
512,55.943,1722018,2019-03-12 12:29:57:951
510,51.918,1722519,2019-03-12 12:29:58:452
512,56.961,1723018,2019-03-12 12:29:58:951
512,55.475,1723519,2019-03-12 12:29:59:452
510,55.417,1724019,2019-03-12 12:29:59:952
