sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
215.0;45.675;3404003;2019-03-26 14:29:36:966
215.0;54.331;3404503;2019-03-26 14:29:37:466
215.0;33.533;3405002;2019-03-26 14:29:37:965
215.0;28.23;3405502;2019-03-26 14:29:38:465
215.0;34.914;3406002;2019-03-26 14:29:38:965
215.0;35.192;3406503;2019-03-26 14:29:39:466
215.0;28.348;3407003;2019-03-26 14:29:39:966
215.0;28.545;3407502;2019-03-26 14:29:40:465
215.0;32.468;3408003;2019-03-26 14:29:40:966
215.0;42.976;3408503;2019-03-26 14:29:41:466
215.0;28.684;3409003;2019-03-26 14:29:41:966
215.0;28.595;3409503;2019-03-26 14:29:42:466
215.0;43.447;3410002;2019-03-26 14:29:42:965
215.0;55.682;3410502;2019-03-26 14:29:43:465
215.0;53.309;3411003;2019-03-26 14:29:43:966
215.0;34.225;3411503;2019-03-26 14:29:44:466
215.0;29.495;3412002;2019-03-26 14:29:44:965
215.0;52.769;3412503;2019-03-26 14:29:45:466
215.0;54.763;3413003;2019-03-26 14:29:45:966
215.0;40.163;3413503;2019-03-26 14:29:46:466
215.0;54.803;3414004;2019-03-26 14:29:46:967
215.0;44.098;3414502;2019-03-26 14:29:47:465
215.0;51.442;3415003;2019-03-26 14:29:47:966
215.0;47.408;3415503;2019-03-26 14:29:48:466
215.0;50.811;3416002;2019-03-26 14:29:48:965
215.0;51.355;3416502;2019-03-26 14:29:49:465
215.0;48.232;3417003;2019-03-26 14:29:49:966
215.0;36.739;3417502;2019-03-26 14:29:50:465
215.0;47.149;3418003;2019-03-26 14:29:50:966
215.0;46.351;3418503;2019-03-26 14:29:51:466
215.0;37.71;3419003;2019-03-26 14:29:51:966
215.0;37.612;3419503;2019-03-26 14:29:52:466
215.0;49.639;3420003;2019-03-26 14:29:52:966
215.0;48.555;3420503;2019-03-26 14:29:53:466
215.0;55.33;3421002;2019-03-26 14:29:53:965
215.0;49.483;3421504;2019-03-26 14:29:54:467
215.0;43.018;3422003;2019-03-26 14:29:54:966
215.0;53.939;3422503;2019-03-26 14:29:55:466
215.0;31.23;3423003;2019-03-26 14:29:55:966
215.0;47.655;3423502;2019-03-26 14:29:56:465
215.0;50.375;3424002;2019-03-26 14:29:56:965
215.0;31.357;3424502;2019-03-26 14:29:57:465
215.0;38.676;3425003;2019-03-26 14:29:57:966
215.0;53.127;3425503;2019-03-26 14:29:58:466
215.0;53.025;3426002;2019-03-26 14:29:58:965
215.0;40.542;3426502;2019-03-26 14:29:59:465
215.0;28.229;3427002;2019-03-26 14:29:59:965
215.0;50.229;3427503;2019-03-26 14:30:00:466
215.0;55.343;3428003;2019-03-26 14:30:00:966
215.0;54.554;3428503;2019-03-26 14:30:01:466
215.0;48.45;3429003;2019-03-26 14:30:01:966
215.0;34.797;3429502;2019-03-26 14:30:02:465
215.0;28.827;3430002;2019-03-26 14:30:02:965
215.0;44.142;3430502;2019-03-26 14:30:03:465
215.0;51.683;3431003;2019-03-26 14:30:03:966
215.0;50.28;3431503;2019-03-26 14:30:04:466
215.0;45.983;3432002;2019-03-26 14:30:04:965
215.0;33.266;3432502;2019-03-26 14:30:05:465
215.0;49.418;3433003;2019-03-26 14:30:05:966
215.0;53.207;3433503;2019-03-26 14:30:06:466
215.0;55.269;3434002;2019-03-26 14:30:06:965
215.0;51.812;3434502;2019-03-26 14:30:07:465
215.0;38.914;3435003;2019-03-26 14:30:07:966
215.0;51.602;3435502;2019-03-26 14:30:08:465
215.0;54.344;3436002;2019-03-26 14:30:08:965
215.0;45.104;3436503;2019-03-26 14:30:09:466
215.0;47.543;3437002;2019-03-26 14:30:09:965
215.0;48.705;3437503;2019-03-26 14:30:10:466
215.0;48.492;3438003;2019-03-26 14:30:10:966
215.0;55.805;3438503;2019-03-26 14:30:11:466
215.0;54.369;3439002;2019-03-26 14:30:11:965
215.0;49.512;3439503;2019-03-26 14:30:12:466
215.0;48.587;3440002;2019-03-26 14:30:12:965
215.0;42.115;3440502;2019-03-26 14:30:13:465
215.0;27.886;3441002;2019-03-26 14:30:13:965
215.0;32.808;3441503;2019-03-26 14:30:14:466
215.0;52.601;3442003;2019-03-26 14:30:14:966
215.0;55.286;3442502;2019-03-26 14:30:15:465
215.0;40.077;3443003;2019-03-26 14:30:15:966
215.0;30.609;3443502;2019-03-26 14:30:16:465
215.0;28.492;3444004;2019-03-26 14:30:16:967
215.0;50.824;3444502;2019-03-26 14:30:17:465
215.0;42.249;3445002;2019-03-26 14:30:17:965
215.0;37.229;3445502;2019-03-26 14:30:18:465
215.0;30.527;3446003;2019-03-26 14:30:18:966
215.0;30.878;3446503;2019-03-26 14:30:19:466
215.0;50.866;3447003;2019-03-26 14:30:19:966
215.0;56.761;3447503;2019-03-26 14:30:20:466
215.0;46.005;3448002;2019-03-26 14:30:20:965
215.0;36.343;3448503;2019-03-26 14:30:21:466
215.0;34.961;3449003;2019-03-26 14:30:21:966
215.0;30.582;3449503;2019-03-26 14:30:22:466
215.0;33.688;3450003;2019-03-26 14:30:22:966
215.0;34.481;3450503;2019-03-26 14:30:23:466
215.0;33.288;3451002;2019-03-26 14:30:23:965
215.0;36.804;3451503;2019-03-26 14:30:24:466
215.0;49.499;3452002;2019-03-26 14:30:24:965
215.0;37.774;3452503;2019-03-26 14:30:25:466
215.0;44.417;3453004;2019-03-26 14:30:25:967
215.0;45.131;3453503;2019-03-26 14:30:26:466
215.0;30.998;3454003;2019-03-26 14:30:26:966
215.0;31.434;3454502;2019-03-26 14:30:27:465
215.0;34.095;3455002;2019-03-26 14:30:27:965
215.0;29.525;3455503;2019-03-26 14:30:28:466
215.0;30.016;3456003;2019-03-26 14:30:28:966
215.0;29.658;3456503;2019-03-26 14:30:29:466
215.0;39.955;3457003;2019-03-26 14:30:29:966
215.0;48.514;3457503;2019-03-26 14:30:30:466
215.0;35.291;3458002;2019-03-26 14:30:30:965
215.0;33.789;3458503;2019-03-26 14:30:31:466
215.0;28.458;3459003;2019-03-26 14:30:31:966
215.0;31.17;3459502;2019-03-26 14:30:32:465
215.0;50.894;3460003;2019-03-26 14:30:32:966
215.0;40.829;3460502;2019-03-26 14:30:33:465
215.0;32.911;3461003;2019-03-26 14:30:33:966
215.0;29.768;3461503;2019-03-26 14:30:34:466
215.0;35.3;3462003;2019-03-26 14:30:34:966
215.0;27.79;3462502;2019-03-26 14:30:35:465
215.0;33.182;3463003;2019-03-26 14:30:35:966
215.0;38.819;3463503;2019-03-26 14:30:36:466
215.0;31.556;3464003;2019-03-26 14:30:36:966
215.0;33.384;3464503;2019-03-26 14:30:37:466
215.0;27.976;3465002;2019-03-26 14:30:37:965
215.0;29.324;3465503;2019-03-26 14:30:38:466
215.0;36.108;3466003;2019-03-26 14:30:38:966
215.0;45.669;3466502;2019-03-26 14:30:39:465
215.0;45.337;3467002;2019-03-26 14:30:39:965
215.0;34.346;3467502;2019-03-26 14:30:40:465
215.0;31.81;3468002;2019-03-26 14:30:40:965
215.0;32.462;3468503;2019-03-26 14:30:41:466
215.0;32.394;3469002;2019-03-26 14:30:41:965
215.0;37.798;3469502;2019-03-26 14:30:42:465
215.0;30.507;3470002;2019-03-26 14:30:42:965
215.0;36.611;3470503;2019-03-26 14:30:43:466
215.0;29.499;3471003;2019-03-26 14:30:43:966
215.0;34.685;3471503;2019-03-26 14:30:44:466
215.0;29.82;3472002;2019-03-26 14:30:44:965
215.0;29.049;3472507;2019-03-26 14:30:45:470
215.0;29.356;3473003;2019-03-26 14:30:45:966
215.0;29.703;3473503;2019-03-26 14:30:46:466
215.0;28.881;3474003;2019-03-26 14:30:46:966
215.0;38.293;3474503;2019-03-26 14:30:47:466
215.0;42.903;3475002;2019-03-26 14:30:47:965
215.0;30.09;3475503;2019-03-26 14:30:48:466
215.0;38.89;3476002;2019-03-26 14:30:48:965
215.0;29.02;3476502;2019-03-26 14:30:49:465
215.0;28.141;3477002;2019-03-26 14:30:49:965
215.0;31.991;3477502;2019-03-26 14:30:50:465
217.0;29.426;3478002;2019-03-26 14:30:50:965
215.0;32.488;3478503;2019-03-26 14:30:51:466
215.0;30.316;3479003;2019-03-26 14:30:51:966
215.0;34.178;3479502;2019-03-26 14:30:52:465
215.0;31.069;3480002;2019-03-26 14:30:52:965
215.0;30.267;3480503;2019-03-26 14:30:53:466
215.0;46.75;3481003;2019-03-26 14:30:53:966
215.0;53.104;3481502;2019-03-26 14:30:54:465
217.0;36.028;3482002;2019-03-26 14:30:54:965
217.0;31.762;3482502;2019-03-26 14:30:55:465
217.0;47.038;3483003;2019-03-26 14:30:55:966
217.0;50.008;3483502;2019-03-26 14:30:56:465
217.0;52.952;3484002;2019-03-26 14:30:56:965
217.0;55.199;3484502;2019-03-26 14:30:57:465
217.0;48.836;3485002;2019-03-26 14:30:57:965
217.0;47.729;3485503;2019-03-26 14:30:58:466
217.0;43.428;3486002;2019-03-26 14:30:58:965
217.0;39.368;3486503;2019-03-26 14:30:59:466
217.0;36.221;3487003;2019-03-26 14:30:59:966
215.0;47.437;3487502;2019-03-26 14:31:00:465
215.0;58.129;3488003;2019-03-26 14:31:00:966
215.0;51.049;3488503;2019-03-26 14:31:01:466
215.0;52.257;3489002;2019-03-26 14:31:01:965
215.0;44.233;3489503;2019-03-26 14:31:02:466
215.0;48.215;3490003;2019-03-26 14:31:02:966
215.0;41.93;3490502;2019-03-26 14:31:03:465
215.0;37.331;3491002;2019-03-26 14:31:03:965
215.0;31.468;3491503;2019-03-26 14:31:04:466
215.0;28.869;3492003;2019-03-26 14:31:04:966
215.0;48.101;3492502;2019-03-26 14:31:05:465
215.0;42.645;3493003;2019-03-26 14:31:05:966
215.0;27.104;3493502;2019-03-26 14:31:06:465
215.0;28.221;3494003;2019-03-26 14:31:06:966
215.0;42.026;3494503;2019-03-26 14:31:07:466
215.0;29.287;3495003;2019-03-26 14:31:07:966
215.0;32.478;3495503;2019-03-26 14:31:08:466
215.0;37.055;3496002;2019-03-26 14:31:08:965
215.0;37.079;3496502;2019-03-26 14:31:09:465
215.0;36.098;3497003;2019-03-26 14:31:09:966
215.0;30.668;3497503;2019-03-26 14:31:10:466
215.0;27.299;3498002;2019-03-26 14:31:10:965
215.0;37.189;3498502;2019-03-26 14:31:11:465
215.0;40.012;3499002;2019-03-26 14:31:11:965
215.0;35.807;3499503;2019-03-26 14:31:12:466
215.0;28.741;3500003;2019-03-26 14:31:12:966
215.0;43.44;3500502;2019-03-26 14:31:13:465
215.0;43.073;3501003;2019-03-26 14:31:13:966
215.0;46.358;3501502;2019-03-26 14:31:14:465
215.0;40.692;3502002;2019-03-26 14:31:14:965
215.0;46.998;3502503;2019-03-26 14:31:15:466
215.0;39.681;3503002;2019-03-26 14:31:15:965
215.0;41.883;3503503;2019-03-26 14:31:16:466
215.0;40.046;3504002;2019-03-26 14:31:16:965
215.0;44.038;3504502;2019-03-26 14:31:17:465
215.0;44.03;3505002;2019-03-26 14:31:17:965
215.0;40.263;3505503;2019-03-26 14:31:18:466
215.0;31.085;3506002;2019-03-26 14:31:18:965
215.0;44.123;3506502;2019-03-26 14:31:19:465
215.0;41.818;3507002;2019-03-26 14:31:19:965
215.0;39.853;3507503;2019-03-26 14:31:20:466
215.0;36.977;3508002;2019-03-26 14:31:20:965
197.0;33.014;3508502;2019-03-26 14:31:21:465
200.0;42.153;3509002;2019-03-26 14:31:21:965
215.0;44.966;3509503;2019-03-26 14:31:22:466
215.0;32.275;3510002;2019-03-26 14:31:22:965
215.0;33.769;3510502;2019-03-26 14:31:23:465
215.0;36.429;3511002;2019-03-26 14:31:23:965
215.0;34.141;3511502;2019-03-26 14:31:24:465
215.0;32.775;3512002;2019-03-26 14:31:24:965
206.0;38.987;3512503;2019-03-26 14:31:25:466
208.0;46.533;3513003;2019-03-26 14:31:25:966
208.0;48.555;3513502;2019-03-26 14:31:26:465
208.0;32.92;3514002;2019-03-26 14:31:26:965
208.0;39.434;3514502;2019-03-26 14:31:27:465
208.0;52.712;3515003;2019-03-26 14:31:27:966
208.0;46.349;3515502;2019-03-26 14:31:28:465
210.0;31.823;3516002;2019-03-26 14:31:28:965
208.0;48.376;3516502;2019-03-26 14:31:29:465
208.0;41.714;3517003;2019-03-26 14:31:29:966
210.0;31.283;3517503;2019-03-26 14:31:30:466
208.0;55.482;3518003;2019-03-26 14:31:30:966
210.0;48.371;3518502;2019-03-26 14:31:31:465
210.0;48.189;3519003;2019-03-26 14:31:31:966
210.0;53.296;3519502;2019-03-26 14:31:32:465
210.0;52.39;3520003;2019-03-26 14:31:32:966
210.0;50.13;3520502;2019-03-26 14:31:33:465
210.0;42.703;3521003;2019-03-26 14:31:33:966
210.0;55.738;3521503;2019-03-26 14:31:34:466
210.0;57.456;3522003;2019-03-26 14:31:34:966
210.0;47.269;3522503;2019-03-26 14:31:35:466
210.0;49.294;3523002;2019-03-26 14:31:35:965
210.0;42.804;3523503;2019-03-26 14:31:36:466
210.0;50.495;3524005;2019-03-26 14:31:36:968
210.0;48.492;3524503;2019-03-26 14:31:37:466
208.0;35.35;3525002;2019-03-26 14:31:37:965
208.0;47.474;3525502;2019-03-26 14:31:38:465
208.0;46.159;3526003;2019-03-26 14:31:38:966
208.0;44.13;3526503;2019-03-26 14:31:39:466
210.0;29.287;3527002;2019-03-26 14:31:39:965
210.0;32.926;3527503;2019-03-26 14:31:40:466
210.0;41.327;3528003;2019-03-26 14:31:40:966
210.0;54.334;3528502;2019-03-26 14:31:41:465
210.0;50.678;3529002;2019-03-26 14:31:41:965
210.0;48.095;3529502;2019-03-26 14:31:42:465
210.0;45.852;3530003;2019-03-26 14:31:42:966
210.0;32.544;3530503;2019-03-26 14:31:43:466
210.0;32.991;3531002;2019-03-26 14:31:43:965
210.0;29.211;3531504;2019-03-26 14:31:44:467
210.0;28.362;3532002;2019-03-26 14:31:44:965
210.0;33.914;3532502;2019-03-26 14:31:45:465
210.0;33.617;3533003;2019-03-26 14:31:45:966
210.0;28.208;3533502;2019-03-26 14:31:46:465
210.0;33.176;3534003;2019-03-26 14:31:46:966
210.0;30.036;3534503;2019-03-26 14:31:47:466
210.0;29.256;3535002;2019-03-26 14:31:47:965
210.0;35.404;3535503;2019-03-26 14:31:48:466
210.0;39.687;3536002;2019-03-26 14:31:48:965
210.0;32.625;3536503;2019-03-26 14:31:49:466
210.0;51.283;3537002;2019-03-26 14:31:49:965
210.0;53.262;3537503;2019-03-26 14:31:50:466
215.0;50.785;3538003;2019-03-26 14:31:50:966
215.0;44.265;3538503;2019-03-26 14:31:51:466
215.0;36.873;3539003;2019-03-26 14:31:51:966
213.0;30.629;3539503;2019-03-26 14:31:52:466
213.0;47.22;3540002;2019-03-26 14:31:52:965
213.0;47.869;3540502;2019-03-26 14:31:53:465
215.0;46.348;3541002;2019-03-26 14:31:53:965
215.0;45.846;3541502;2019-03-26 14:31:54:465
215.0;46.564;3542002;2019-03-26 14:31:54:965
215.0;31.588;3542503;2019-03-26 14:31:55:466
215.0;28.572;3543002;2019-03-26 14:31:55:965
215.0;50.261;3543502;2019-03-26 14:31:56:465
215.0;31.331;3544003;2019-03-26 14:31:56:966
215.0;40.163;3544502;2019-03-26 14:31:57:465
215.0;48.694;3545003;2019-03-26 14:31:57:966
215.0;26.68;3545503;2019-03-26 14:31:58:466
215.0;28.013;3546002;2019-03-26 14:31:58:965
215.0;28.051;3546502;2019-03-26 14:31:59:465
215.0;50.617;3547002;2019-03-26 14:31:59:965
215.0;50.606;3547503;2019-03-26 14:32:00:466
215.0;28.565;3548003;2019-03-26 14:32:00:966
215.0;29.544;3548502;2019-03-26 14:32:01:465
215.0;46.505;3549003;2019-03-26 14:32:01:966
215.0;43.793;3549502;2019-03-26 14:32:02:465
215.0;32.166;3550003;2019-03-26 14:32:02:966
215.0;29.542;3550503;2019-03-26 14:32:03:466
215.0;50.582;3551002;2019-03-26 14:32:03:965
215.0;48.944;3551502;2019-03-26 14:32:04:465
215.0;31.218;3552002;2019-03-26 14:32:04:965
215.0;36.691;3552502;2019-03-26 14:32:05:465
215.0;32.45;3553002;2019-03-26 14:32:05:965
215.0;28.001;3553503;2019-03-26 14:32:06:466
215.0;28.565;3554002;2019-03-26 14:32:06:965
215.0;43.093;3554502;2019-03-26 14:32:07:465
215.0;50.947;3555002;2019-03-26 14:32:07:965
215.0;53.395;3555503;2019-03-26 14:32:08:466
215.0;45.299;3556003;2019-03-26 14:32:08:966
215.0;29.747;3556502;2019-03-26 14:32:09:465
215.0;38.318;3557003;2019-03-26 14:32:09:966
215.0;27.225;3557502;2019-03-26 14:32:10:465
215.0;32.813;3558003;2019-03-26 14:32:10:966
215.0;50.13;3558502;2019-03-26 14:32:11:465
215.0;38.914;3559002;2019-03-26 14:32:11:965
215.0;27.631;3559503;2019-03-26 14:32:12:466
215.0;48.225;3560003;2019-03-26 14:32:12:966
215.0;31.166;3560503;2019-03-26 14:32:13:466
215.0;35.139;3561003;2019-03-26 14:32:13:966
215.0;39.767;3561502;2019-03-26 14:32:14:465
215.0;32.952;3562002;2019-03-26 14:32:14:965
215.0;30.607;3562503;2019-03-26 14:32:15:466
215.0;29.938;3563002;2019-03-26 14:32:15:965
215.0;29.836;3563502;2019-03-26 14:32:16:465
215.0;33.937;3564003;2019-03-26 14:32:16:966
215.0;28.26;3564503;2019-03-26 14:32:17:466
215.0;29.549;3565008;2019-03-26 14:32:17:971
215.0;29.838;3565502;2019-03-26 14:32:18:465
215.0;46.313;3566002;2019-03-26 14:32:18:965
215.0;47.349;3566503;2019-03-26 14:32:19:466
215.0;32.314;3567003;2019-03-26 14:32:19:966
215.0;27.793;3567503;2019-03-26 14:32:20:466
215.0;27.368;3568003;2019-03-26 14:32:20:966
215.0;28.317;3568502;2019-03-26 14:32:21:465
215.0;30.597;3569002;2019-03-26 14:32:21:965
215.0;41.004;3569503;2019-03-26 14:32:22:466
215.0;49.661;3570002;2019-03-26 14:32:22:965
215.0;39.372;3570502;2019-03-26 14:32:23:465
215.0;29.296;3571002;2019-03-26 14:32:23:965
215.0;43.566;3571503;2019-03-26 14:32:24:466
215.0;43.949;3572003;2019-03-26 14:32:24:966
215.0;29.637;3572503;2019-03-26 14:32:25:466
215.0;27.916;3573002;2019-03-26 14:32:25:965
215.0;32.146;3573503;2019-03-26 14:32:26:466
215.0;44.31;3574004;2019-03-26 14:32:26:967
215.0;29.343;3574503;2019-03-26 14:32:27:466
215.0;50.724;3575002;2019-03-26 14:32:27:965
215.0;51.24;3575502;2019-03-26 14:32:28:465
215.0;27.827;3576003;2019-03-26 14:32:28:966
215.0;29.832;3576503;2019-03-26 14:32:29:466
215.0;46.045;3577003;2019-03-26 14:32:29:966
215.0;50.51;3577503;2019-03-26 14:32:30:466
215.0;54.654;3578003;2019-03-26 14:32:30:966
215.0;51.595;3578503;2019-03-26 14:32:31:466
215.0;49.887;3579003;2019-03-26 14:32:31:966
215.0;47.321;3579502;2019-03-26 14:32:32:465
215.0;41.334;3580003;2019-03-26 14:32:32:966
215.0;28.575;3580502;2019-03-26 14:32:33:465
215.0;29.4;3581003;2019-03-26 14:32:33:966
215.0;47.563;3581503;2019-03-26 14:32:34:466
215.0;52.084;3582002;2019-03-26 14:32:34:965
215.0;37.374;3582502;2019-03-26 14:32:35:465
215.0;30.589;3583002;2019-03-26 14:32:35:965
215.0;41.628;3583503;2019-03-26 14:32:36:466
215.0;50.157;3584002;2019-03-26 14:32:36:965
215.0;49.422;3584502;2019-03-26 14:32:37:465
215.0;45.928;3585002;2019-03-26 14:32:37:965
215.0;45.568;3585504;2019-03-26 14:32:38:467
215.0;40.607;3586003;2019-03-26 14:32:38:966
215.0;32.096;3586504;2019-03-26 14:32:39:467
215.0;32.198;3587002;2019-03-26 14:32:39:965
215.0;31.146;3587503;2019-03-26 14:32:40:466
215.0;40.47;3588003;2019-03-26 14:32:40:966
215.0;32.557;3588502;2019-03-26 14:32:41:465
215.0;51.191;3589003;2019-03-26 14:32:41:966
215.0;46.883;3589504;2019-03-26 14:32:42:467
215.0;39.717;3590002;2019-03-26 14:32:42:965
215.0;49.099;3590502;2019-03-26 14:32:43:465
215.0;53.34;3591003;2019-03-26 14:32:43:966
215.0;48.123;3591502;2019-03-26 14:32:44:465
215.0;41.697;3592003;2019-03-26 14:32:44:966
215.0;42.667;3592502;2019-03-26 14:32:45:465
215.0;33.165;3593003;2019-03-26 14:32:45:966
215.0;36.626;3593503;2019-03-26 14:32:46:466
215.0;46.718;3594002;2019-03-26 14:32:46:965
215.0;44.625;3594502;2019-03-26 14:32:47:465
215.0;54.698;3595002;2019-03-26 14:32:47:965
215.0;35.724;3595503;2019-03-26 14:32:48:466
215.0;46.041;3596002;2019-03-26 14:32:48:965
215.0;52.689;3596504;2019-03-26 14:32:49:467
215.0;49.366;3597003;2019-03-26 14:32:49:966
215.0;41.346;3597502;2019-03-26 14:32:50:465
215.0;39.807;3598003;2019-03-26 14:32:50:966
215.0;31.772;3598505;2019-03-26 14:32:51:468
215.0;31.707;3599002;2019-03-26 14:32:51:965
215.0;50.793;3599502;2019-03-26 14:32:52:465
215.0;34.454;3600002;2019-03-26 14:32:52:965
215.0;33.638;3600503;2019-03-26 14:32:53:466
215.0;36.609;3601003;2019-03-26 14:32:53:966
215.0;42.126;3601503;2019-03-26 14:32:54:466
215.0;30.139;3602002;2019-03-26 14:32:54:965
215.0;31.99;3602502;2019-03-26 14:32:55:465
215.0;28.379;3603003;2019-03-26 14:32:55:966
215.0;44.876;3603503;2019-03-26 14:32:56:466
215.0;34.468;3604003;2019-03-26 14:32:56:966
215.0;29.897;3604503;2019-03-26 14:32:57:466
215.0;31.511;3605002;2019-03-26 14:32:57:965
215.0;37.322;3605502;2019-03-26 14:32:58:465
215.0;30.363;3606002;2019-03-26 14:32:58:965
215.0;34.59;3606503;2019-03-26 14:32:59:466
215.0;31.46;3607003;2019-03-26 14:32:59:966
215.0;32.628;3607503;2019-03-26 14:33:00:466
215.0;35.377;3608003;2019-03-26 14:33:00:966
215.0;32.634;3608504;2019-03-26 14:33:01:467
215.0;38.35;3609003;2019-03-26 14:33:01:966
215.0;30.936;3609503;2019-03-26 14:33:02:466
215.0;32.153;3610002;2019-03-26 14:33:02:965
215.0;32.7;3610503;2019-03-26 14:33:03:466
215.0;32.984;3611003;2019-03-26 14:33:03:966
215.0;35.907;3611503;2019-03-26 14:33:04:466
215.0;37.49;3612002;2019-03-26 14:33:04:965
215.0;38.124;3612503;2019-03-26 14:33:05:466
215.0;32.715;3613002;2019-03-26 14:33:05:965
215.0;33.337;3613503;2019-03-26 14:33:06:466
215.0;29.304;3614003;2019-03-26 14:33:06:966
215.0;29.013;3614503;2019-03-26 14:33:07:466
215.0;30.203;3615003;2019-03-26 14:33:07:966
215.0;30.94;3615502;2019-03-26 14:33:08:465
215.0;30.026;3616002;2019-03-26 14:33:08:965
215.0;27.971;3616502;2019-03-26 14:33:09:465
215.0;35.083;3617002;2019-03-26 14:33:09:965
215.0;32.036;3617502;2019-03-26 14:33:10:465
215.0;43.739;3618003;2019-03-26 14:33:10:966
215.0;46.748;3618503;2019-03-26 14:33:11:466
215.0;27.944;3619003;2019-03-26 14:33:11:966
215.0;29.923;3619503;2019-03-26 14:33:12:466
215.0;28.884;3620003;2019-03-26 14:33:12:966
215.0;29.131;3620502;2019-03-26 14:33:13:465
215.0;32.604;3621003;2019-03-26 14:33:13:966
215.0;32.265;3621502;2019-03-26 14:33:14:465
215.0;30.22;3622003;2019-03-26 14:33:14:966
215.0;27.912;3622503;2019-03-26 14:33:15:466
215.0;39.986;3623003;2019-03-26 14:33:15:966
215.0;47.915;3623502;2019-03-26 14:33:16:465
215.0;35.957;3624003;2019-03-26 14:33:16:966
215.0;28.705;3624502;2019-03-26 14:33:17:465
215.0;27.853;3625002;2019-03-26 14:33:17:965
215.0;28.599;3625503;2019-03-26 14:33:18:466
215.0;27.876;3626002;2019-03-26 14:33:18:965
215.0;27.94;3626502;2019-03-26 14:33:19:465
215.0;50.755;3627003;2019-03-26 14:33:19:966
215.0;48.217;3627502;2019-03-26 14:33:20:465
215.0;33.153;3628003;2019-03-26 14:33:20:966
215.0;31.11;3628502;2019-03-26 14:33:21:465
215.0;36.211;3629002;2019-03-26 14:33:21:965
215.0;28.469;3629502;2019-03-26 14:33:22:465
215.0;45.554;3630003;2019-03-26 14:33:22:966
215.0;47.182;3630502;2019-03-26 14:33:23:465
215.0;30.327;3631002;2019-03-26 14:33:23:965
215.0;42.429;3631503;2019-03-26 14:33:24:466
215.0;51.125;3632003;2019-03-26 14:33:24:966
215.0;28.36;3632502;2019-03-26 14:33:25:465
215.0;40.546;3633002;2019-03-26 14:33:25:965
215.0;46.784;3633503;2019-03-26 14:33:26:466
215.0;46.015;3634003;2019-03-26 14:33:26:966
215.0;30.442;3634503;2019-03-26 14:33:27:466
215.0;31.296;3635003;2019-03-26 14:33:27:966
215.0;36.522;3635502;2019-03-26 14:33:28:465
215.0;32.323;3636003;2019-03-26 14:33:28:966
215.0;29.879;3636502;2019-03-26 14:33:29:465
215.0;35.231;3637003;2019-03-26 14:33:29:966
215.0;39.997;3637502;2019-03-26 14:33:30:465
215.0;28.204;3638002;2019-03-26 14:33:30:965
215.0;48.545;3638503;2019-03-26 14:33:31:466
215.0;48.874;3639002;2019-03-26 14:33:31:965
215.0;38.494;3639502;2019-03-26 14:33:32:465
215.0;32.745;3640003;2019-03-26 14:33:32:966
215.0;37.948;3640502;2019-03-26 14:33:33:465
215.0;35.282;3641002;2019-03-26 14:33:33:965
215.0;34.167;3641503;2019-03-26 14:33:34:466
215.0;44.133;3642002;2019-03-26 14:33:34:965
215.0;37.597;3642503;2019-03-26 14:33:35:466
215.0;40.147;3643003;2019-03-26 14:33:35:966
215.0;36.861;3643502;2019-03-26 14:33:36:465
215.0;40.358;3644002;2019-03-26 14:33:36:965
215.0;43.592;3644502;2019-03-26 14:33:37:465
215.0;34.985;3645003;2019-03-26 14:33:37:966
215.0;35.112;3645503;2019-03-26 14:33:38:466
215.0;28.723;3646003;2019-03-26 14:33:38:966
215.0;45.299;3646503;2019-03-26 14:33:39:466
215.0;29.844;3647002;2019-03-26 14:33:39:965
215.0;33.514;3647502;2019-03-26 14:33:40:465
215.0;31.113;3648002;2019-03-26 14:33:40:965
215.0;33.246;3648503;2019-03-26 14:33:41:466
215.0;33.508;3649002;2019-03-26 14:33:41:965
215.0;40.326;3649502;2019-03-26 14:33:42:465
215.0;36.223;3650003;2019-03-26 14:33:42:966
215.0;36.591;3650503;2019-03-26 14:33:43:466
215.0;31.263;3651002;2019-03-26 14:33:43:965
215.0;29.702;3651502;2019-03-26 14:33:44:465
215.0;30.564;3652002;2019-03-26 14:33:44:965
215.0;33.787;3652503;2019-03-26 14:33:45:466
215.0;29.776;3653003;2019-03-26 14:33:45:966
215.0;30.638;3653502;2019-03-26 14:33:46:465
215.0;33.266;3654003;2019-03-26 14:33:46:966
215.0;29.035;3654502;2019-03-26 14:33:47:465
215.0;29.312;3655002;2019-03-26 14:33:47:965
215.0;31.161;3655502;2019-03-26 14:33:48:465
215.0;29.36;3656003;2019-03-26 14:33:48:966
215.0;26.972;3656503;2019-03-26 14:33:49:466
215.0;31.135;3657002;2019-03-26 14:33:49:965
215.0;30.934;3657503;2019-03-26 14:33:50:466
215.0;27.941;3658003;2019-03-26 14:33:50:966
215.0;32.131;3658503;2019-03-26 14:33:51:466
215.0;30.86;3659002;2019-03-26 14:33:51:965
215.0;31.93;3659502;2019-03-26 14:33:52:465
215.0;30.975;3660002;2019-03-26 14:33:52:965
215.0;30.871;3660502;2019-03-26 14:33:53:465
215.0;29.141;3661003;2019-03-26 14:33:53:966
215.0;29.556;3661503;2019-03-26 14:33:54:466
